"ID_VIV","FOLIO","VIV_SEL","DISTRITO","ENT","MUN","UPM","P1_1","P1_2","P1_3","ESTRATO","FACTOR","UPM_DIS","EST_DIS","TLOC"
367,"00213","02","002","09","015","0917482","03","1",NA,3,237,"00077","0040",1
368,"00213","03","002","09","015","0917482","01","1",NA,3,237,"00077","0040",1
369,"00213","04","002","09","015","0917482","04","1",NA,3,237,"00077","0040",1
370,"00213","05","002","09","015","0917482","02","1",NA,3,237,"00077","0040",1
371,"00214","01","002","09","015","0917485","03","1",NA,3,227,"00078","0040",1
372,"00214","02","002","09","015","0917485","04","1",NA,3,227,"00078","0040",1
373,"00214","04","002","09","015","0917485","03","1",NA,3,227,"00078","0040",1
374,"00214","05","002","09","015","0917485","01","1",NA,3,227,"00078","0040",1
375,"00215","01","002","09","015","0917558","05","1",NA,3,114,"00079","0040",1
376,"00215","02","002","09","015","0917558","02","1",NA,3,114,"00079","0040",1
377,"00215","03","002","09","015","0917558","02","1",NA,3,114,"00079","0040",1
378,"00215","04","002","09","015","0917558","03","2","03",3,114,"00079","0040",1
379,"00215","06","002","09","015","0917558","01","1",NA,3,114,"00079","0040",1
380,"00215","07","002","09","015","0917558","04","1",NA,3,114,"00079","0040",1
381,"00215","08","002","09","015","0917558","03","1",NA,3,114,"00079","0040",1
382,"00215","09","002","09","015","0917558","03","1",NA,3,114,"00079","0040",1
383,"00215","10","002","09","015","0917558","03","1",NA,3,114,"00079","0040",1
384,"00216","01","002","09","015","0917558","02","1",NA,3,226,"00080","0040",1
385,"00216","02","002","09","015","0917558","02","1",NA,3,226,"00080","0040",1
386,"00216","03","002","09","015","0917558","04","1",NA,3,226,"00080","0040",1
387,"00216","04","002","09","015","0917558","02","1",NA,3,226,"00080","0040",1
388,"00216","05","002","09","015","0917558","02","1",NA,3,226,"00080","0040",1
389,"00217","01","002","09","015","0917560","03","1",NA,3,226,"00081","0040",1
390,"00217","02","002","09","015","0917560","04","1",NA,3,226,"00081","0040",1
391,"00217","03","002","09","015","0917560","03","1",NA,3,226,"00081","0040",1
392,"00217","04","002","09","015","0917560","01","1",NA,3,226,"00081","0040",1
393,"00217","05","002","09","015","0917560","01","1",NA,3,226,"00081","0040",1
394,"00218","01","002","09","015","0917586","03","1",NA,3,168,"00082","0040",1
395,"00218","02","002","09","015","0917586","04","1",NA,3,168,"00082","0040",1
396,"00218","03","002","09","015","0917586","06","1",NA,3,168,"00082","0040",1
397,"00218","04","002","09","015","0917586","01","1",NA,3,168,"00082","0040",1
398,"00218","05","002","09","015","0917586","20","2","05",3,168,"00082","0040",1
399,"00219","01","002","09","015","0917593","03","1",NA,3,263,"00083","0040",1
400,"00219","02","002","09","015","0917593","04","1",NA,3,263,"00083","0040",1
401,"00219","03","002","09","015","0917593","01","1",NA,3,263,"00083","0040",1
402,"00220","01","002","09","015","0917593","01","1",NA,3,110,"00084","0040",1
403,"00220","02","002","09","015","0917593","05","1",NA,3,110,"00084","0040",1
404,"00220","03","002","09","015","0917593","03","1",NA,3,110,"00084","0040",1
405,"00220","04","002","09","015","0917593","01","1",NA,3,110,"00084","0040",1
406,"00220","05","002","09","015","0917593","04","1",NA,3,110,"00084","0040",1
407,"00221","02","002","09","015","0917596","02","1",NA,3,299,"00085","0040",1
408,"00221","03","002","09","015","0917596","01","1",NA,3,299,"00085","0040",1
409,"00221","04","002","09","015","0917596","03","1",NA,3,299,"00085","0040",1
410,"00221","05","002","09","015","0917596","01","1",NA,3,299,"00085","0040",1
411,"00222","01","002","09","015","0917601","03","1",NA,3,204,"00086","0040",1
412,"00222","02","002","09","015","0917601","01","1",NA,3,204,"00086","0040",1
413,"00222","03","002","09","015","0917601","03","1",NA,3,204,"00086","0040",1
414,"00222","05","002","09","015","0917601","04","1",NA,3,204,"00086","0040",1
415,"00223","01","002","09","015","0917603","06","1",NA,3,244,"00087","0040",1
416,"00223","02","002","09","015","0917603","05","1",NA,3,244,"00087","0040",1
417,"00223","04","002","09","015","0917603","06","1",NA,3,244,"00087","0040",1
418,"00223","05","002","09","015","0917603","03","1",NA,3,244,"00087","0040",1
419,"00224","01","002","09","015","0917623","03","1",NA,3,236,"00088","0040",1
420,"00224","02","002","09","015","0917623","03","1",NA,3,236,"00088","0040",1
421,"00224","03","002","09","015","0917623","03","1",NA,3,236,"00088","0040",1
422,"00224","04","002","09","015","0917623","03","1",NA,3,236,"00088","0040",1
423,"00224","05","002","09","015","0917623","03","1",NA,3,236,"00088","0040",1
424,"00225","01","002","09","015","0917630","05","1",NA,3,39,"00089","0040",1
425,"00225","02","002","09","015","0917630","03","1",NA,3,39,"00089","0040",1
426,"00225","03","002","09","015","0917630","06","1",NA,3,39,"00089","0040",1
427,"00225","04","002","09","015","0917630","05","1",NA,3,39,"00089","0040",1
428,"00225","05","002","09","015","0917630","05","1",NA,3,39,"00089","0040",1
429,"00225","06","002","09","015","0917630","03","1",NA,3,39,"00089","0040",1
430,"00225","07","002","09","015","0917630","03","1",NA,3,39,"00089","0040",1
431,"00225","08","002","09","015","0917630","01","1",NA,3,39,"00089","0040",1
432,"00225","09","002","09","015","0917630","04","1",NA,3,39,"00089","0040",1
433,"00225","10","002","09","015","0917630","02","1",NA,3,39,"00089","0040",1
434,"00226","01","002","09","015","0917631","02","1",NA,3,270,"00090","0040",1
435,"00226","02","002","09","015","0917631","02","1",NA,3,270,"00090","0040",1
436,"00226","03","002","09","015","0917631","01","1",NA,3,270,"00090","0040",1
437,"00226","04","002","09","015","0917631","05","1",NA,3,270,"00090","0040",1
438,"00226","05","002","09","015","0917631","03","1",NA,3,270,"00090","0040",1
439,"00227","01","002","09","015","0917634","04","1",NA,3,295,"00091","0040",1
440,"00227","02","002","09","015","0917634","07","1",NA,3,295,"00091","0040",1
441,"00227","03","002","09","015","0917634","01","1",NA,3,295,"00091","0040",1
442,"00227","05","002","09","015","0917634","02","1",NA,3,295,"00091","0040",1
443,"00228","01","002","09","015","0917649","03","1",NA,3,123,"00092","0040",1
444,"00228","02","002","09","015","0917649","04","1",NA,3,123,"00092","0040",1
445,"00228","03","002","09","015","0917649","03","1",NA,3,123,"00092","0040",1
446,"00228","04","002","09","015","0917649","04","1",NA,3,123,"00092","0040",1
447,"00228","05","002","09","015","0917649","07","2","02",3,123,"00092","0040",1
448,"00229","01","002","09","015","0917840","02","1",NA,3,120,"00093","0040",1
449,"00229","02","002","09","015","0917840","02","1",NA,3,120,"00093","0040",1
450,"00229","03","002","09","015","0917840","01","1",NA,3,120,"00093","0040",1
451,"00229","04","002","09","015","0917840","02","1",NA,3,120,"00093","0040",1
452,"00229","05","002","09","015","0917840","03","1",NA,3,120,"00093","0040",1
453,"00230","02","002","09","015","0917845","02","1",NA,3,136,"00094","0040",1
454,"00230","03","002","09","015","0917845","03","1",NA,3,136,"00094","0040",1
455,"00230","04","002","09","015","0917845","02","1",NA,3,136,"00094","0040",1
456,"00230","05","002","09","015","0917845","01","1",NA,3,136,"00094","0040",1
457,"00231","01","002","09","015","0917846","04","1",NA,4,208,"00095","0050",1
458,"00231","03","002","09","015","0917846","02","1",NA,4,208,"00095","0050",1
459,"00231","04","002","09","015","0917846","02","1",NA,4,208,"00095","0050",1
460,"00232","01","002","09","015","0917850","01","1",NA,3,74,"00096","0040",1
461,"00232","02","002","09","015","0917850","01","1",NA,3,74,"00096","0040",1
462,"00232","03","002","09","015","0917850","05","1",NA,3,74,"00096","0040",1
463,"00232","04","002","09","015","0917850","03","1",NA,3,74,"00096","0040",1
464,"00232","05","002","09","015","0917850","03","1",NA,3,74,"00096","0040",1
465,"00233","01","002","09","015","0917851","04","2","02",3,147,"00097","0040",1
466,"00233","02","002","09","015","0917851","06","1",NA,3,147,"00097","0040",1
467,"00233","03","002","09","015","0917851","03","1",NA,3,147,"00097","0040",1
468,"00233","04","002","09","015","0917851","03","1",NA,3,147,"00097","0040",1
469,"00233","05","002","09","015","0917851","03","1",NA,3,147,"00097","0040",1
470,"00234","01","002","09","015","0917866","03","1",NA,3,239,"00098","0040",1
471,"00234","02","002","09","015","0917866","04","1",NA,3,239,"00098","0040",1
472,"00234","03","002","09","015","0917866","04","1",NA,3,239,"00098","0040",1
473,"00234","04","002","09","015","0917866","03","1",NA,3,239,"00098","0040",1
474,"00234","05","002","09","015","0917866","04","1",NA,3,239,"00098","0040",1
475,"00235","01","002","09","015","0917866","02","1",NA,3,234,"00099","0040",1
476,"00235","02","002","09","015","0917866","01","1",NA,3,234,"00099","0040",1
477,"00235","03","002","09","015","0917866","01","1",NA,3,234,"00099","0040",1
478,"00235","04","002","09","015","0917866","02","1",NA,3,234,"00099","0040",1
479,"00235","05","002","09","015","0917866","02","1",NA,3,234,"00099","0040",1
480,"00236","01","002","09","015","0917869","01","1",NA,3,86,"00100","0040",1
481,"00236","02","002","09","015","0917869","03","1",NA,3,86,"00100","0040",1
482,"00236","03","002","09","015","0917869","01","1",NA,3,86,"00100","0040",1
483,"00236","04","002","09","015","0917869","02","1",NA,3,86,"00100","0040",1
484,"00236","05","002","09","015","0917869","05","1",NA,3,86,"00100","0040",1
485,"00237","02","002","09","015","0917872","02","1",NA,2,30,"00101","0030",1
486,"00237","03","002","09","015","0917872","04","1",NA,2,30,"00101","0030",1
487,"00237","04","002","09","015","0917872","01","1",NA,2,30,"00101","0030",1
488,"00237","05","002","09","015","0917872","04","1",NA,2,30,"00101","0030",1
489,"00239","01","002","09","015","0917887","04","1",NA,2,111,"00102","0030",1
490,"00239","02","002","09","015","0917887","01","1",NA,2,111,"00102","0030",1
491,"00239","03","002","09","015","0917887","02","1",NA,2,111,"00102","0030",1
492,"00239","04","002","09","015","0917887","02","1",NA,2,111,"00102","0030",1
493,"00239","05","002","09","015","0917887","02","1",NA,2,111,"00102","0030",1
494,"00240","01","002","09","015","0917890","04","1",NA,3,72,"00103","0040",1
495,"00240","02","002","09","015","0917890","01","1",NA,3,72,"00103","0040",1
496,"00240","03","002","09","015","0917890","01","1",NA,3,72,"00103","0040",1
497,"00240","05","002","09","015","0917890","05","1",NA,3,72,"00103","0040",1
498,"00241","02","002","09","015","0917893","03","1",NA,3,45,"00104","0040",1
499,"00241","03","002","09","015","0917893","03","1",NA,3,45,"00104","0040",1
500,"00241","05","002","09","015","0917893","06","1",NA,3,45,"00104","0040",1
501,"00242","02","002","09","015","0917938","01","1",NA,4,107,"00105","0050",1
502,"00242","03","002","09","015","0917938","04","1",NA,4,107,"00105","0050",1
503,"00242","04","002","09","015","0917938","04","1",NA,4,107,"00105","0050",1
504,"00242","05","002","09","015","0917938","01","1",NA,4,107,"00105","0050",1
505,"00243","01","002","09","015","0917940","02","1",NA,3,299,"00106","0040",1
506,"00243","02","002","09","015","0917940","02","1",NA,3,299,"00106","0040",1
507,"00243","03","002","09","015","0917940","04","1",NA,3,299,"00106","0040",1
508,"00243","04","002","09","015","0917940","02","1",NA,3,299,"00106","0040",1
509,"00243","05","002","09","015","0917940","02","1",NA,3,299,"00106","0040",1
510,"00244","01","002","09","015","0917944","02","1",NA,3,132,"00107","0040",1
511,"00244","02","002","09","015","0917944","01","1",NA,3,132,"00107","0040",1
512,"00244","03","002","09","015","0917944","01","1",NA,3,132,"00107","0040",1
513,"00244","04","002","09","015","0917944","04","1",NA,3,132,"00107","0040",1
514,"00244","05","002","09","015","0917944","03","1",NA,3,132,"00107","0040",1
515,"00245","01","002","09","015","0917948","04","1",NA,3,71,"00108","0040",1
516,"00245","02","002","09","015","0917948","06","1",NA,3,71,"00108","0040",1
517,"00245","03","002","09","015","0917948","05","2","05",3,71,"00108","0040",1
518,"00245","04","002","09","015","0917948","01","1",NA,3,71,"00108","0040",1
519,"00245","05","002","09","015","0917948","02","1",NA,3,71,"00108","0040",1
520,"00246","01","002","09","015","0917950","02","1",NA,4,152,"00109","0050",1
521,"00246","03","002","09","015","0917950","03","1",NA,4,152,"00109","0050",1
522,"00246","04","002","09","015","0917950","02","1",NA,4,152,"00109","0050",1
523,"00247","01","002","09","015","0917951","04","1",NA,3,76,"00110","0040",1
524,"00247","02","002","09","015","0917951","04","1",NA,3,76,"00110","0040",1
525,"00247","03","002","09","015","0917951","02","1",NA,3,76,"00110","0040",1
526,"00247","04","002","09","015","0917951","02","1",NA,3,76,"00110","0040",1
527,"00247","05","002","09","015","0917951","01","1",NA,3,76,"00110","0040",1
528,"00248","02","002","09","015","0917968","02","1",NA,3,202,"00111","0040",1
529,"00248","04","002","09","015","0917968","01","1",NA,3,202,"00111","0040",1
530,"00248","05","002","09","015","0917968","02","1",NA,3,202,"00111","0040",1
531,"00249","01","002","09","015","0917972","02","1",NA,3,235,"00112","0040",1
532,"00249","02","002","09","015","0917972","02","1",NA,3,235,"00112","0040",1
533,"00249","03","002","09","015","0917972","02","1",NA,3,235,"00112","0040",1
534,"00249","04","002","09","015","0917972","01","1",NA,3,235,"00112","0040",1
535,"00249","05","002","09","015","0917972","02","1",NA,3,235,"00112","0040",1
536,"00250","01","002","09","015","0917973","05","1",NA,3,71,"00113","0040",1
537,"00250","02","002","09","015","0917973","02","1",NA,3,71,"00113","0040",1
538,"00250","03","002","09","015","0917973","05","1",NA,3,71,"00113","0040",1
539,"00250","04","002","09","015","0917973","02","1",NA,3,71,"00113","0040",1
540,"00250","05","002","09","015","0917973","05","1",NA,3,71,"00113","0040",1
541,"00251","01","002","09","015","0917984","02","1",NA,2,49,"00114","0030",1
542,"00251","02","002","09","015","0917984","03","2","03",2,49,"00114","0030",1
543,"00251","03","002","09","015","0917984","03","1",NA,2,49,"00114","0030",1
544,"00251","04","002","09","015","0917984","01","1",NA,2,49,"00114","0030",1
545,"00252","01","002","09","015","0917989","05","1",NA,3,241,"00115","0040",1
546,"00252","02","002","09","015","0917989","04","1",NA,3,241,"00115","0040",1
547,"00252","03","002","09","015","0917989","02","1",NA,3,241,"00115","0040",1
548,"00252","04","002","09","015","0917989","01","1",NA,3,241,"00115","0040",1
549,"00252","05","002","09","015","0917989","03","1",NA,3,241,"00115","0040",1
550,"00253","01","002","09","015","0918044","01","1",NA,3,72,"00116","0040",1
551,"00253","02","002","09","015","0918044","01","1",NA,3,72,"00116","0040",1
552,"00253","03","002","09","015","0918044","02","1",NA,3,72,"00116","0040",1
553,"00253","05","002","09","015","0918044","01","1",NA,3,72,"00116","0040",1
554,"00254","01","002","09","015","0918056","02","1",NA,3,50,"00117","0040",1
555,"00254","02","002","09","015","0918056","02","1",NA,3,50,"00117","0040",1
556,"00254","03","002","09","015","0918056","01","1",NA,3,50,"00117","0040",1
557,"00254","04","002","09","015","0918056","01","1",NA,3,50,"00117","0040",1
558,"00255","01","002","09","015","0918058","06","1",NA,3,31,"00118","0040",1
559,"00255","02","002","09","015","0918058","01","1",NA,3,31,"00118","0040",1
560,"00255","04","002","09","015","0918058","02","1",NA,3,31,"00118","0040",1
561,"00256","01","002","09","015","0918060","03","1",NA,3,37,"00119","0040",1
562,"00256","04","002","09","015","0918060","01","1",NA,3,37,"00119","0040",1
563,"00256","05","002","09","015","0918060","02","1",NA,3,37,"00119","0040",1
564,"00257","02","002","09","015","0918063","02","1",NA,4,103,"00120","0050",1
565,"00257","03","002","09","015","0918063","01","1",NA,4,103,"00120","0050",1
566,"00257","05","002","09","015","0918063","02","1",NA,4,103,"00120","0050",1
567,"00258","03","002","09","015","0918066","01","1",NA,3,230,"00121","0040",1
568,"00258","05","002","09","015","0918066","02","1",NA,3,230,"00121","0040",1
569,"00259","01","002","09","015","0918066","01","1",NA,3,251,"00122","0040",1
570,"00259","02","002","09","015","0918066","01","1",NA,3,251,"00122","0040",1
571,"00259","03","002","09","015","0918066","02","1",NA,3,251,"00122","0040",1
572,"00260","01","002","09","015","0918069","01","1",NA,3,209,"00123","0040",1
573,"00260","02","002","09","015","0918069","04","1",NA,3,209,"00123","0040",1
